id,idBP,idFilial,visit_date,calc_share,visits_count,calls_count
69109,14189,8,19.04.2017,50%,1,0
69110,14191,8,19.04.2017,55%,1,0
69111,14193,8,19.04.2017,55%,1,0
69112,14194,8,19.04.2017,64%,1,0
69113,14196,8,19.04.2017,55%,1,0
69114,14197,8,19.04.2017,29%,1,0
69115,14198,8,19.04.2017,27%,1,0
69116,14212,8,19.04.2017,100%,1,0
69117,14214,8,19.04.2017,57%,1,0
69118,60467,8,19.04.2017,84%,1,0
69119,66672,8,19.04.2017,34%,1,0
69120,67300,8,19.04.2017,100%,1,0
69121,68957,8,19.04.2017,38%,1,0
69122,70133,8,19.04.2017,36%,1,0
69123,70977,8,19.04.2017,54%,1,0
69124,70413,17,19.04.2017,42%,1,0
69125,71111,17,19.04.2017,53%,1,0
69126,73207,17,19.04.2017,,0,1
69127,73449,17,19.04.2017,41%,0,1
69128,3373,4,20.04.2017,100%,1,0
69129,61397,4,20.04.2017,100%,0,1
69130,61744,4,20.04.2017,100%,0,1
69131,63899,4,20.04.2017,,0,1
69132,66615,4,20.04.2017,58%,1,0
69133,66988,4,20.04.2017,26%,1,0
69134,71114,4,20.04.2017,50%,1,0
69135,71132,4,20.04.2017,71%,1,0
69136,71185,4,20.04.2017,36%,1,0
69137,71187,4,20.04.2017,31%,1,0
69138,71193,4,20.04.2017,58%,1,0
69139,71194,4,20.04.2017,27%,1,0
69140,71199,4,20.04.2017,24%,1,0
69141,71230,4,20.04.2017,100%,0,1
69142,71241,4,20.04.2017,53%,0,1
69143,74639,4,20.04.2017,46%,1,0
69144,371,6,20.04.2017,45%,1,0
69145,992,6,20.04.2017,27%,1,0
69146,3854,6,20.04.2017,12%,0,1
69147,61355,6,20.04.2017,100%,1,0
69148,61892,6,20.04.2017,49%,1,0
69149,62204,6,20.04.2017,54%,1,0
69150,68222,6,20.04.2017,28%,1,0
69151,68229,6,20.04.2017,27%,1,0
69152,68699,6,20.04.2017,29%,1,0
69153,69120,6,20.04.2017,56%,0,1
69154,71158,6,20.04.2017,100%,1,0
69155,73238,6,20.04.2017,100%,1,0
69156,73531,6,20.04.2017,52%,1,0
69157,74637,6,20.04.2017,76%,1,0
69158,1169,10,20.04.2017,100%,1,0
69159,1772,10,20.04.2017,29%,1,0
69160,2477,10,20.04.2017,100%,1,0
69161,2888,10,20.04.2017,100%,1,0
69162,3098,10,20.04.2017,58%,1,0
69163,3510,10,20.04.2017,39%,1,0
69164,3515,10,20.04.2017,47%,0,1
69165,3555,10,20.04.2017,59%,1,0
69166,3657,10,20.04.2017,64%,1,0
69167,3710,10,20.04.2017,18%,1,0
69168,4763,10,20.04.2017,31%,1,0
69169,4970,10,20.04.2017,71%,0,1
69170,5377,10,20.04.2017,57%,1,0
69171,5689,10,20.04.2017,80%,0,1
69172,17204,10,20.04.2017,58%,1,0
69173,17566,10,20.04.2017,32%,1,0
69174,17929,10,20.04.2017,73%,1,0
69175,59425,10,20.04.2017,29%,1,0
69176,60581,10,20.04.2017,67%,1,0
69177,61095,10,20.04.2017,74%,1,0
69178,62940,10,20.04.2017,89%,1,0
69179,63083,10,20.04.2017,48%,1,0
69180,64463,10,20.04.2017,51%,1,0
69181,64465,10,20.04.2017,59%,1,0
69182,66477,10,20.04.2017,100%,1,0
69183,67274,10,20.04.2017,49%,1,0
69184,68960,10,20.04.2017,38%,1,0
69185,68981,10,20.04.2017,60%,1,0
69186,69149,10,20.04.2017,26%,1,0
69187,69477,10,20.04.2017,77%,1,0
69188,70352,10,20.04.2017,64%,1,0
69189,70511,10,20.04.2017,100%,1,0
69190,70732,10,20.04.2017,53%,0,1
69191,70791,10,20.04.2017,87%,0,1
69192,70889,10,20.04.2017,69%,1,0
69193,70990,10,20.04.2017,100%,1,0
69194,74813,10,20.04.2017,100%,0,1
69195,74834,10,20.04.2017,69%,1,0
69196,74872,10,20.04.2017,100%,0,1
69197,3498,12,20.04.2017,,0,1
69198,3609,12,20.04.2017,,0,1
69199,5914,12,20.04.2017,49%,1,0
69200,59573,12,20.04.2017,54%,1,0
69201,68050,12,20.04.2017,,0,1
69202,69254,12,20.04.2017,,0,1
69203,69696,12,20.04.2017,,0,1
69204,70058,12,20.04.2017,,1,0
69205,70221,12,20.04.2017,73%,1,0
69206,70447,12,20.04.2017,100%,1,0
69207,70449,12,20.04.2017,53%,1,0
69208,70966,12,20.04.2017,79%,1,0
69209,71152,12,20.04.2017,,0,1
69210,73264,12,20.04.2017,41%,1,0
69211,73356,12,20.04.2017,100%,0,1
69212,73381,12,20.04.2017,32%,1,0
69213,74621,12,20.04.2017,77%,1,0
69214,3306,9,20.04.2017,69%,1,0
69215,5428,9,20.04.2017,85%,1,0
69216,10275,9,20.04.2017,100%,1,0
69217,14165,9,20.04.2017,100%,1,0
69218,64625,9,20.04.2017,30%,1,0
69219,64628,9,20.04.2017,38%,1,0
69220,64631,9,20.04.2017,32%,1,0
69221,66974,9,20.04.2017,55%,1,0
69222,67961,9,20.04.2017,100%,1,0
69223,68736,9,20.04.2017,58%,1,0
69224,70171,9,20.04.2017,69%,1,0
69225,70185,9,20.04.2017,64%,1,0
69226,70213,9,20.04.2017,58%,1,0
69227,70231,9,20.04.2017,38%,1,0
69228,70245,9,20.04.2017,93%,1,0
69229,70246,9,20.04.2017,100%,1,0
69230,70249,9,20.04.2017,67%,1,0
69231,70510,9,20.04.2017,82%,1,0
69232,70956,9,20.04.2017,100%,1,0
69233,74695,9,20.04.2017,71%,1,0
69234,816,8,20.04.2017,59%,1,0
69235,1621,8,20.04.2017,64%,1,0
69236,2527,8,20.04.2017,74%,1,0
69237,3508,8,20.04.2017,85%,1,0
69238,3720,8,20.04.2017,60%,1,0
69239,4181,8,20.04.2017,72%,1,0
69240,4603,8,20.04.2017,11%,0,1
69241,13998,8,20.04.2017,16%,1,0
69242,14183,8,20.04.2017,,0,1
69243,17703,8,20.04.2017,20%,1,0
69244,18104,8,20.04.2017,100%,1,0
69245,61349,8,20.04.2017,,0,1
69246,62774,8,20.04.2017,,0,1
69247,63345,8,20.04.2017,,0,1
69248,63433,8,20.04.2017,,0,1
69249,64276,8,20.04.2017,,0,1
69250,64709,8,20.04.2017,,1,0
69251,64716,8,20.04.2017,,1,0
69252,66985,8,20.04.2017,,0,1
69253,69026,8,20.04.2017,40%,1,0
69254,70492,8,20.04.2017,,1,0
69255,70890,8,20.04.2017,61%,1,0
69256,73338,8,20.04.2017,,0,1
69257,63908,17,20.04.2017,39%,1,0
69258,66241,17,20.04.2017,46%,1,0
69259,66286,17,20.04.2017,43%,1,0
69260,66416,17,20.04.2017,79%,1,0
69261,66968,17,20.04.2017,,0,1
69262,67887,17,20.04.2017,43%,1,0
69263,70773,17,20.04.2017,45%,1,0
69264,71004,17,20.04.2017,,0,1
69265,71006,17,20.04.2017,38%,0,1
69266,71008,17,20.04.2017,,0,1
69267,4630,4,21.04.2017,51%,1,0
69268,6619,4,21.04.2017,75%,1,0
69269,70795,4,21.04.2017,45%,1,0
69270,70842,4,21.04.2017,,1,0
69271,71170,4,21.04.2017,96%,1,0
69272,73260,4,21.04.2017,28%,1,0
69273,373,6,21.04.2017,,0,1
69274,2957,6,21.04.2017,,0,1
69275,3000,6,21.04.2017,,1,0
69276,6420,6,21.04.2017,,0,1
69277,59700,6,21.04.2017,,0,1
69278,59851,6,21.04.2017,,0,1
69279,59979,6,21.04.2017,100%,0,1
69280,65943,6,21.04.2017,44%,1,0
69281,68716,6,21.04.2017,34%,0,1
69282,69421,6,21.04.2017,62%,1,0
69283,69807,6,21.04.2017,48%,0,1
69284,69947,6,21.04.2017,,1,0
69285,70226,6,21.04.2017,,1,0
69286,70738,6,21.04.2017,78%,1,0
69287,71042,6,21.04.2017,,0,1
69288,71043,6,21.04.2017,,0,1
69289,71045,6,21.04.2017,,0,1
69290,71047,6,21.04.2017,,0,1
69291,71153,6,21.04.2017,100%,1,0
69292,73288,6,21.04.2017,42%,0,1
69293,73354,6,21.04.2017,,0,1
69294,3224,10,21.04.2017,100%,0,1
69295,3691,10,21.04.2017,67%,1,0
69296,4035,10,21.04.2017,,0,1
69297,6613,10,21.04.2017,,0,1
69298,61004,10,21.04.2017,100%,1,0
69299,64430,10,21.04.2017,,1,1
69300,17394,11,21.04.2017,,0,1
69301,17395,11,21.04.2017,,0,1
69302,67348,11,21.04.2017,,0,1
69303,70436,11,21.04.2017,50%,0,1
69304,74804,11,21.04.2017,,0,1
69305,74820,11,21.04.2017,,0,1
69306,74856,11,21.04.2017,,0,1
69307,4813,12,21.04.2017,,0,2
69308,5961,12,21.04.2017,,0,1
69309,14014,12,21.04.2017,,0,1
69310,65520,12,21.04.2017,81%,1,0
69311,69290,12,21.04.2017,48%,1,0
69312,69296,12,21.04.2017,52%,1,0
69313,69718,12,21.04.2017,49%,1,0
69314,73381,12,21.04.2017,32%,1,0
69315,73473,12,21.04.2017,100%,1,0
69316,4493,9,21.04.2017,75%,1,0
69317,14146,9,21.04.2017,100%,1,0
69318,60119,9,21.04.2017,41%,1,0
69319,68283,9,21.04.2017,43%,1,0
69320,68820,9,21.04.2017,67%,1,0
69321,68979,9,21.04.2017,,1,0
69322,70348,9,21.04.2017,,0,1
69323,70626,9,21.04.2017,67%,1,0
69324,70703,9,21.04.2017,73%,1,0
69325,71039,9,21.04.2017,61%,1,0
69326,74611,9,21.04.2017,67%,1,0
69327,74653,9,21.04.2017,82%,1,0
69328,74866,9,21.04.2017,,1,0
69329,3323,8,21.04.2017,,0,1
69330,3537,8,21.04.2017,,0,1
69331,6070,8,21.04.2017,,1,0
69332,9200,8,21.04.2017,,0,1
69333,64238,8,21.04.2017,50%,0,1
69334,64266,8,21.04.2017,,0,1
69335,64391,8,21.04.2017,,0,1
69336,64495,8,21.04.2017,,0,1
69337,65349,8,21.04.2017,44%,1,0
69338,66698,8,21.04.2017,,0,1
69339,67285,8,21.04.2017,,0,1
69340,68653,8,21.04.2017,26%,1,0
69341,70442,8,21.04.2017,74%,1,0
69342,70986,8,21.04.2017,33%,1,0
69343,71065,8,21.04.2017,,0,1
69344,71076,8,21.04.2017,,0,1
69345,73333,8,21.04.2017,,1,0
69346,73474,8,21.04.2017,,0,1
69347,74567,8,21.04.2017,,0,1
69348,71009,17,21.04.2017,41%,1,0
69349,73150,17,21.04.2017,100%,1,0
69350,73213,17,21.04.2017,64%,1,0
69351,437,10,22.04.2017,,0,1
69352,1676,10,22.04.2017,,0,1
69353,2685,10,22.04.2017,,0,1
69354,3348,10,22.04.2017,,0,1
69355,4418,10,22.04.2017,,0,1
69356,64948,10,22.04.2017,51%,0,1
69357,67971,10,22.04.2017,,0,1
69358,68289,10,22.04.2017,,0,1
69359,68424,10,22.04.2017,67%,0,1
69360,69598,10,22.04.2017,,0,1
69361,69599,10,22.04.2017,,0,1
69362,69622,10,22.04.2017,,0,1
69363,70126,10,22.04.2017,,0,1
69364,70709,10,22.04.2017,,0,1
69365,70836,10,22.04.2017,,0,1
69366,71025,10,22.04.2017,,0,1
69367,71054,10,22.04.2017,,0,1
69368,73271,10,22.04.2017,,0,1
69369,73328,10,22.04.2017,,0,1
69370,74874,10,22.04.2017,45%,1,0
69371,1446,12,23.04.2017,,0,1
69372,3666,12,23.04.2017,,0,1
69373,5045,12,23.04.2017,,0,1
69374,64115,12,23.04.2017,53%,0,1
69375,65520,12,23.04.2017,81%,0,1
69376,68162,12,23.04.2017,100%,0,1
69377,69289,12,23.04.2017,69%,0,1
69378,69292,12,23.04.2017,,0,1
69379,69293,12,23.04.2017,76%,0,1
69380,69294,12,23.04.2017,100%,0,1
69381,69295,12,23.04.2017,100%,0,1
69382,69302,12,23.04.2017,100%,0,1
69383,69540,12,23.04.2017,68%,0,1
69384,69744,12,23.04.2017,77%,0,1
69385,70092,12,23.04.2017,,0,1
69386,70206,12,23.04.2017,,0,1
69387,70215,12,23.04.2017,,0,1
69388,70217,12,23.04.2017,,0,1
69389,70220,12,23.04.2017,,0,1
69390,70528,12,23.04.2017,,0,1
69391,70825,12,23.04.2017,54%,0,1
69392,70826,12,23.04.2017,52%,0,1
69393,70892,12,23.04.2017,,0,1
69394,70897,12,23.04.2017,,0,1
69395,70898,12,23.04.2017,,0,1
69396,70900,12,23.04.2017,,0,1
69397,70965,12,23.04.2017,53%,0,1
69398,74563,12,23.04.2017,,0,1
69399,74795,12,23.04.2017,,0,1
69400,63304,4,24.04.2017,64%,0,1
69401,70444,4,24.04.2017,60%,0,1
69402,4645,6,24.04.2017,54%,0,1
69403,4668,6,24.04.2017,,0,1
69404,13211,6,24.04.2017,58%,1,0
69405,17070,6,24.04.2017,,1,0
69406,59979,6,24.04.2017,100%,1,0
69407,62497,6,24.04.2017,27%,1,0
69408,66146,6,24.04.2017,,0,1
69409,66963,6,24.04.2017,,0,1
69410,68080,6,24.04.2017,,0,1
69411,68940,6,24.04.2017,,0,1
69412,69160,6,24.04.2017,25%,1,0
69413,69218,6,24.04.2017,35%,1,0
69414,70120,6,24.04.2017,,0,1
69415,70722,6,24.04.2017,,0,1
69416,71166,6,24.04.2017,60%,1,0
69417,71167,6,24.04.2017,30%,1,0
69418,74592,6,24.04.2017,,0,1
69419,74685,6,24.04.2017,67%,1,0
69420,74711,6,24.04.2017,,0,1
69421,74862,6,24.04.2017,,1,0
69422,2616,10,24.04.2017,72%,1,0
69423,3753,10,24.04.2017,54%,1,1
69424,5262,10,24.04.2017,65%,1,1
69425,6002,10,24.04.2017,47%,1,0
69426,6049,10,24.04.2017,,0,1
69427,6076,10,24.04.2017,100%,1,0
69428,6348,10,24.04.2017,25%,1,1
69429,7255,10,24.04.2017,64%,1,0
69430,13953,10,24.04.2017,66%,0,1
69431,59493,10,24.04.2017,47%,1,0
69432,61122,10,24.04.2017,86%,1,0
69433,61676,10,24.04.2017,81%,1,0
69434,63421,10,24.04.2017,52%,1,0
69435,63603,10,24.04.2017,51%,1,0
69436,64081,10,24.04.2017,35%,1,0
69437,64948,10,24.04.2017,51%,1,0
69438,66326,10,24.04.2017,100%,1,1
69439,66363,10,24.04.2017,,0,1
69440,67183,10,24.04.2017,44%,1,0
69441,67458,10,24.04.2017,37%,1,1
69442,67524,10,24.04.2017,93%,1,0
69443,68424,10,24.04.2017,67%,1,0
69444,68468,10,24.04.2017,37%,0,1
69445,69308,10,24.04.2017,76%,1,0
69446,69849,10,24.04.2017,55%,1,0
69447,69973,10,24.04.2017,81%,1,0
69448,70077,10,24.04.2017,100%,1,0
69449,70329,10,24.04.2017,,0,1
69450,70541,10,24.04.2017,87%,1,0
69451,70761,10,24.04.2017,100%,1,0
69452,70822,10,24.04.2017,52%,1,0
69453,71026,10,24.04.2017,,0,1
69454,73291,10,24.04.2017,,0,1
69455,68243,11,24.04.2017,47%,1,0
69456,71106,11,24.04.2017,51%,1,0
69457,5413,12,24.04.2017,100%,0,1
69458,5825,12,24.04.2017,21%,0,1
69459,64115,12,24.04.2017,53%,1,0
69460,66243,12,24.04.2017,100%,1,0
69461,69090,12,24.04.2017,29%,0,1
69462,69289,12,24.04.2017,69%,1,0
69463,69934,12,24.04.2017,64%,1,0
69464,70210,12,24.04.2017,,0,1
69465,70449,12,24.04.2017,53%,1,0
69466,70912,12,24.04.2017,,0,1
69467,74857,12,24.04.2017,100%,1,0
69468,74858,12,24.04.2017,81%,1,0
69469,74868,12,24.04.2017,,0,1
69470,657,9,24.04.2017,31%,1,0
69471,3495,9,24.04.2017,60%,1,0
69472,73156,9,24.04.2017,76%,1,0
69473,3202,8,24.04.2017,65%,0,1
69474,4205,8,24.04.2017,45%,0,1
69475,10629,8,24.04.2017,,0,1
69476,18136,8,24.04.2017,,0,1
69477,60467,8,24.04.2017,84%,0,1
69478,62133,8,24.04.2017,,0,1
69479,62143,8,24.04.2017,,0,1
69480,64134,8,24.04.2017,,0,1
69481,65974,8,24.04.2017,,0,1
69482,67999,8,24.04.2017,,0,1
69483,68000,8,24.04.2017,,0,1
69484,68002,8,24.04.2017,,0,1
69485,68003,8,24.04.2017,,0,1
69486,68004,8,24.04.2017,,0,1
69487,68724,8,24.04.2017,,0,1
69488,68881,8,24.04.2017,,0,1
69489,70630,8,24.04.2017,,0,1
69490,70841,8,24.04.2017,,0,1
69491,71150,8,24.04.2017,,0,1
69492,73396,8,24.04.2017,,0,1
69493,73513,8,24.04.2017,,0,1
69494,73516,8,24.04.2017,,0,1
69495,73521,8,24.04.2017,,0,1
69496,73522,8,24.04.2017,,0,1
69497,73523,8,24.04.2017,,0,1
69498,73525,8,24.04.2017,,0,1
69499,73526,8,24.04.2017,,0,1
69500,73527,8,24.04.2017,,0,1
69501,5052,17,24.04.2017,18%,1,0
69502,7821,17,24.04.2017,,0,1
69503,13239,17,24.04.2017,,0,1
69504,63941,17,24.04.2017,70%,1,0
69505,64380,17,24.04.2017,,1,0
69506,67462,17,24.04.2017,,0,1
69507,67506,17,24.04.2017,38%,1,0
69508,69117,17,24.04.2017,75%,1,0
69509,69461,17,24.04.2017,19%,1,0
69510,69694,17,24.04.2017,22%,1,0
69511,69894,17,24.04.2017,,1,0
69512,70603,17,24.04.2017,,1,0
69513,71005,17,24.04.2017,93%,1,0
69514,71020,17,24.04.2017,69%,1,0
69515,3882,4,25.04.2017,,0,1
69516,3949,4,25.04.2017,100%,1,0
69517,6478,4,25.04.2017,13%,1,0
69518,13089,4,25.04.2017,100%,1,0
69519,63690,4,25.04.2017,100%,0,1
69520,66619,4,25.04.2017,100%,1,0
69521,69630,4,25.04.2017,68%,0,1
69522,74851,4,25.04.2017,46%,1,0
69523,906,6,25.04.2017,,0,1
69524,3264,6,25.04.2017,44%,1,0
69525,4987,6,25.04.2017,,0,1
69526,62184,6,25.04.2017,,0,1
69527,63411,6,25.04.2017,17%,1,0
69528,66427,6,25.04.2017,,0,1
69529,69119,6,25.04.2017,,0,1
69530,69847,6,25.04.2017,,0,1
69531,71163,6,25.04.2017,46%,1,0
69532,71249,6,25.04.2017,49%,1,0
69533,73225,6,25.04.2017,13%,1,0
69534,73317,6,25.04.2017,,0,1
69535,74601,6,25.04.2017,,0,1
69536,637,10,25.04.2017,63%,1,0
69537,2508,10,25.04.2017,,1,0
69538,3224,10,25.04.2017,100%,1,0
69539,6602,10,25.04.2017,42%,1,0
69540,63646,10,25.04.2017,100%,1,0
69541,63752,10,25.04.2017,66%,1,0
69542,66811,10,25.04.2017,38%,1,0
69543,69996,10,25.04.2017,100%,1,0
69544,74550,10,25.04.2017,59%,1,0
69545,70436,11,25.04.2017,50%,0,1
69546,73452,11,25.04.2017,53%,1,0
69547,62203,12,25.04.2017,46%,1,0
69548,64361,12,25.04.2017,50%,0,1
69549,65999,12,25.04.2017,73%,1,0
69550,67570,12,25.04.2017,50%,0,1
69551,69196,12,25.04.2017,,0,1
69552,69279,12,25.04.2017,8%,0,1
69553,69293,12,25.04.2017,76%,1,0
69554,69298,12,25.04.2017,51%,1,0
69555,69496,12,25.04.2017,17%,1,0
69556,70825,12,25.04.2017,54%,1,0
69557,70912,12,25.04.2017,,0,1
69558,61014,9,25.04.2017,38%,1,0
69559,66114,8,25.04.2017,100%,1,0
69560,67441,8,25.04.2017,95%,1,0
69561,73194,8,25.04.2017,83%,1,0
69562,16585,15,25.04.2017,,0,1
69563,16587,15,25.04.2017,,0,1
69564,16588,15,25.04.2017,,0,1
69565,16592,15,25.04.2017,,0,1
69566,16593,15,25.04.2017,,0,1
69567,61947,15,25.04.2017,,0,1
69568,61949,15,25.04.2017,,0,1
69569,61951,15,25.04.2017,,0,1
69570,61959,15,25.04.2017,,0,1
69571,448,17,25.04.2017,91%,1,0
69572,3121,17,25.04.2017,61%,1,0
69573,17031,17,25.04.2017,,1,0
69574,61344,17,25.04.2017,,1,0
69575,66756,17,25.04.2017,62%,1,0
69576,68451,17,25.04.2017,58%,1,0
69577,69538,17,25.04.2017,65%,1,0
69578,69970,17,25.04.2017,,1,0
69579,71078,17,25.04.2017,56%,1,0
69580,73249,17,25.04.2017,45%,1,0
69581,2499,4,26.04.2017,,0,1
69582,3404,4,26.04.2017,51%,0,1
69583,6393,4,26.04.2017,48%,1,0
69584,16292,4,26.04.2017,100%,1,0
69585,62548,4,26.04.2017,47%,1,0
69586,63749,4,26.04.2017,,0,1
69587,67332,4,26.04.2017,33%,1,0
69588,69630,4,26.04.2017,68%,0,1
69589,70857,4,26.04.2017,,1,0
69590,71142,4,26.04.2017,74%,1,0
69591,74832,4,26.04.2017,72%,1,0
69592,3000,6,26.04.2017,,1,0
69593,6140,6,26.04.2017,,0,1
69594,60497,6,26.04.2017,37%,1,0
69595,65454,6,26.04.2017,49%,1,0
69596,68734,6,26.04.2017,44%,1,0
69597,68740,6,26.04.2017,34%,1,0
69598,68917,6,26.04.2017,43%,1,0
69599,69146,6,26.04.2017,35%,1,0
69600,69876,6,26.04.2017,32%,1,0
69601,70059,6,26.04.2017,28%,1,0
69602,70712,6,26.04.2017,15%,1,0
69603,70741,6,26.04.2017,78%,1,0
69604,71250,6,26.04.2017,45%,1,0
69605,73149,6,26.04.2017,34%,1,0
69606,73158,6,26.04.2017,16%,1,0
69607,73159,6,26.04.2017,33%,1,0
69608,74777,6,26.04.2017,71%,1,0
69609,74824,6,26.04.2017,100%,1,0
69610,687,10,26.04.2017,50%,1,0
69611,2478,10,26.04.2017,63%,1,0
69612,3981,10,26.04.2017,64%,1,0
69613,3982,10,26.04.2017,69%,1,0
69614,4696,10,26.04.2017,100%,1,0
69615,4780,10,26.04.2017,89%,1,0
69616,5794,10,26.04.2017,66%,1,0
69617,5938,10,26.04.2017,46%,1,0
69618,13798,10,26.04.2017,58%,1,0
69619,13799,10,26.04.2017,45%,1,0
69620,13953,10,26.04.2017,66%,1,0
69621,14251,10,26.04.2017,57%,1,0
69622,17334,10,26.04.2017,54%,1,0
69623,62941,10,26.04.2017,80%,1,0
69624,63116,10,26.04.2017,47%,1,0
69625,63385,10,26.04.2017,27%,1,0
69626,63487,10,26.04.2017,59%,1,0
69627,63977,10,26.04.2017,61%,1,0
69628,64398,10,26.04.2017,53%,1,0
69629,66511,10,26.04.2017,100%,1,0
69630,70346,10,26.04.2017,29%,1,0
69631,70565,10,26.04.2017,43%,1,0
69632,70732,10,26.04.2017,53%,1,0
69633,70762,10,26.04.2017,100%,1,0
69634,70791,10,26.04.2017,87%,1,0
69635,71073,10,26.04.2017,67%,1,0
69636,74846,10,26.04.2017,76%,1,0
69637,74872,10,26.04.2017,100%,1,0
69638,64102,11,26.04.2017,40%,1,0
69639,69131,11,26.04.2017,42%,1,0
69640,73309,11,26.04.2017,48%,1,0
69641,73310,11,26.04.2017,36%,1,0
69642,4566,12,26.04.2017,34%,1,0
69643,68162,12,26.04.2017,100%,1,0
69644,68673,12,26.04.2017,100%,1,0
69645,69090,12,26.04.2017,29%,1,0
69646,69294,12,26.04.2017,100%,1,0
69647,69744,12,26.04.2017,77%,1,0
69648,70534,12,26.04.2017,,1,0
69649,70912,12,26.04.2017,,0,1
69650,70924,12,26.04.2017,100%,1,0
69651,70965,12,26.04.2017,53%,1,0
69652,73370,12,26.04.2017,100%,1,0
69653,73378,12,26.04.2017,100%,1,0
69654,73379,12,26.04.2017,100%,1,0
69655,74880,12,26.04.2017,,0,1
69656,212,9,26.04.2017,60%,1,0
69657,16582,9,26.04.2017,,1,0
69658,64492,9,26.04.2017,54%,1,0
69659,64890,9,26.04.2017,54%,1,0
69660,68821,9,26.04.2017,77%,1,0
69661,70359,9,26.04.2017,67%,1,0
69662,70361,9,26.04.2017,58%,1,0
69663,70513,9,26.04.2017,100%,1,0
69664,70530,9,26.04.2017,72%,1,0
69665,70714,9,26.04.2017,38%,1,0
69666,70719,9,26.04.2017,61%,1,0
69667,70962,9,26.04.2017,52%,1,0
69668,71032,9,26.04.2017,100%,1,0
69669,71033,9,26.04.2017,82%,1,0
69670,71037,9,26.04.2017,52%,1,0
69671,836,8,26.04.2017,50%,1,0
69672,1040,8,26.04.2017,,0,1
69673,1179,8,26.04.2017,76%,1,0
69674,3647,8,26.04.2017,38%,1,0
69675,4104,8,26.04.2017,62%,1,0
69676,4603,8,26.04.2017,11%,1,0
69677,4658,8,26.04.2017,,0,1
69678,4721,8,26.04.2017,74%,1,0
69679,5137,8,26.04.2017,31%,1,0
69680,6959,8,26.04.2017,,0,1
69681,10730,8,26.04.2017,80%,1,1
69682,14174,8,26.04.2017,100%,1,0
69683,14175,8,26.04.2017,100%,1,0
69684,14181,8,26.04.2017,,1,0
69685,14182,8,26.04.2017,45%,1,0
69686,14189,8,26.04.2017,50%,1,0
69687,14191,8,26.04.2017,55%,1,0
69688,14193,8,26.04.2017,55%,1,0
69689,14194,8,26.04.2017,64%,1,0
69690,14195,8,26.04.2017,57%,1,0
69691,14196,8,26.04.2017,55%,1,0
69692,14197,8,26.04.2017,29%,1,0
69693,14198,8,26.04.2017,27%,1,0
69694,14207,8,26.04.2017,40%,1,0
69695,14212,8,26.04.2017,100%,1,0
69696,14213,8,26.04.2017,100%,1,0
69697,14214,8,26.04.2017,57%,1,0
69698,14301,8,26.04.2017,41%,1,0
69699,18186,8,26.04.2017,65%,1,0
69700,59577,8,26.04.2017,49%,1,0
69701,61224,8,26.04.2017,,0,1
69702,61349,8,26.04.2017,,1,0
69703,64095,8,26.04.2017,,0,1
69704,64985,8,26.04.2017,,1,0
69705,65089,8,26.04.2017,,0,1
69706,66672,8,26.04.2017,34%,1,0
69707,67300,8,26.04.2017,100%,1,0
69708,67431,8,26.04.2017,,0,1
69709,68957,8,26.04.2017,38%,1,0
69710,68983,8,26.04.2017,,1,0
69711,69006,8,26.04.2017,36%,1,0
69712,69637,8,26.04.2017,58%,1,0
69713,70133,8,26.04.2017,36%,1,0
69714,70137,8,26.04.2017,56%,1,0
69715,70590,8,26.04.2017,20%,1,0
69716,73192,8,26.04.2017,,0,1
69717,73193,8,26.04.2017,64%,1,0
69718,73196,8,26.04.2017,,0,1
69719,73200,8,26.04.2017,,0,1
69720,73201,8,26.04.2017,,0,1
69721,73202,8,26.04.2017,72%,1,0
69722,73362,8,26.04.2017,,0,1
69723,73363,8,26.04.2017,,0,1
69724,3668,15,26.04.2017,,0,1
69725,3669,15,26.04.2017,,0,1
69726,3670,15,26.04.2017,,0,1
69727,3671,15,26.04.2017,,0,1
69728,3672,15,26.04.2017,,0,1
69729,3677,15,26.04.2017,,0,1
69730,3678,15,26.04.2017,,0,1
69731,59823,15,26.04.2017,,0,1
69732,59824,15,26.04.2017,,0,1
69733,59825,15,26.04.2017,,0,1
69734,59826,15,26.04.2017,,0,1
69735,59827,15,26.04.2017,,0,1
69736,63615,15,26.04.2017,,0,1
69737,70747,15,26.04.2017,,0,1
69738,70849,15,26.04.2017,,0,1
69739,70856,15,26.04.2017,,0,1
69740,73236,15,26.04.2017,,0,1
69741,73269,15,26.04.2017,,0,1
69742,6048,17,26.04.2017,,0,1
69743,64055,17,26.04.2017,63%,1,0
69744,64258,17,26.04.2017,32%,1,0
69745,70465,17,26.04.2017,80%,1,0
69746,6587,4,27.04.2017,,0,1
69747,17301,4,27.04.2017,100%,1,0
69748,60991,4,27.04.2017,100%,0,1
69749,61397,4,27.04.2017,100%,1,0
69750,61744,4,27.04.2017,100%,1,0
69751,67329,4,27.04.2017,,1,0
69752,67530,4,27.04.2017,62%,1,0
69753,68647,4,27.04.2017,19%,1,0
69754,69630,4,27.04.2017,68%,0,1
69755,69851,4,27.04.2017,,0,1
69756,70411,4,27.04.2017,63%,1,0
69757,71121,4,27.04.2017,27%,1,0
69758,71156,4,27.04.2017,,0,1
69759,71171,4,27.04.2017,23%,1,0
69760,71175,4,27.04.2017,24%,1,0
69761,71188,4,27.04.2017,,0,1
69762,71197,4,27.04.2017,,0,1
69763,71230,4,27.04.2017,100%,1,0
