id,wk,N wk,idFilial,KanalDB,idSubGrp,value
13834,201630,133,15,1,5,28120.0
13835,201631,134,15,1,5,19760.0
13836,201632,135,15,1,5,53086.0
13837,201633,136,15,1,5,19456.0
13838,201634,137,15,1,5,41040.0
13839,201635,138,15,1,5,38760.0
13840,201636,139,15,1,5,30400.0
13841,201637,140,15,1,5,14440.0
13842,201638,141,15,1,5,29640.0
13843,201639,142,15,1,5,19190.0
13844,201640,143,15,1,5,2280.0
13845,201641,144,15,1,5,13680.0
13846,201642,145,15,1,5,12920.0
13847,201643,146,15,1,5,40964.0
13848,201644,147,15,1,5,22800.0
13849,201645,148,15,1,5,15200.0
13850,201646,149,15,1,5,47120.0
13851,201647,150,15,1,5,57000.0
13852,201648,151,15,1,5,28120.0
13853,201649,152,15,1,5,14440.0
13854,201650,153,15,1,5,9880.0
13855,201651,154,15,1,5,102600.0
13856,201652,155,15,1,5,14440.0
13857,201653,156,15,1,5,4560.0
13858,201702,157,15,1,5,15960.0
13859,201703,158,15,1,5,39520.0
13860,201704,159,15,1,5,7524.0
13861,201705,160,15,1,5,19646.0
13862,201706,161,15,1,5,19760.0
13863,201707,162,15,1,5,47120.0
13864,201709,164,15,1,5,50920.0
13865,201710,165,15,1,5,15960.0
13866,201711,166,15,1,5,22040.0
13867,201712,167,15,1,5,60040.0
13868,201713,168,15,1,5,7600.0
13869,201714,169,15,1,5,6080.0
13870,201715,170,15,1,5,7600.0
13871,201716,171,15,1,5,30400.0
13872,201717,172,15,1,5,41040.0
13873,201718,173,15,1,5,8360.0
13874,201719,174,15,1,5,22040.0
13875,201720,175,15,1,5,15960.0
13876,201721,176,15,1,5,46360.0
13877,201722,177,15,1,5,28120.0
13878,201723,178,15,1,5,9880.0
13879,201724,179,15,1,5,4560.0
13880,201725,180,15,1,5,5320.0
13881,201726,181,15,1,5,45600.0
13882,201727,182,15,1,5,12160.0
13883,201728,183,15,1,5,51680.0
13884,201403,3,15,1,6,14688.0
13885,201404,4,15,1,6,12648.0
13886,201405,5,15,1,6,2448.0
13887,201406,6,15,1,6,2448.0
13888,201407,7,15,1,6,17952.0
13889,201408,8,15,1,6,20808.0
13890,201409,9,15,1,6,29376.0
13891,201410,10,15,1,6,18360.0
13892,201411,11,15,1,6,20196.0
13893,201412,12,15,1,6,7344.0
13894,201413,13,15,1,6,6120.0
13895,201414,14,15,1,6,22032.0
13896,201415,15,15,1,6,22032.0
13897,201416,16,15,1,6,24480.0
13898,201417,17,15,1,6,15504.0
13899,201418,18,15,1,6,20808.0
13900,201419,19,15,1,6,612.0
13901,201421,21,15,1,6,29988.0
13902,201422,22,15,1,6,12240.0
13903,201424,24,15,1,6,1836.0
13904,201425,25,15,1,6,13872.0
13905,201427,27,15,1,6,8160.0
13906,201428,28,15,1,6,18564.0
13907,201429,29,15,1,6,1428.0
13908,201431,31,15,1,6,75480.0
13909,201432,32,15,1,6,2448.0
13910,201433,33,15,1,6,15096.0
13911,201434,34,15,1,6,22440.0
13912,201435,35,15,1,6,4080.0
13913,201436,36,15,1,6,14280.0
13914,201437,37,15,1,6,26112.0
13915,201438,38,15,1,6,6120.0
13916,201440,40,15,1,6,8568.0
13917,201441,41,15,1,6,15504.0
13918,201442,42,15,1,6,13872.0
13919,201443,43,15,1,6,13872.0
13920,201444,44,15,1,6,22644.0
13921,201445,45,15,1,6,7344.0
13922,201446,46,15,1,6,8568.0
13923,201447,47,15,1,6,6120.0
13924,201448,48,15,1,6,26928.0
13925,201450,50,15,1,6,24276.0
13926,201451,51,15,1,6,8568.0
13927,201452,52,15,1,6,9384.0
13928,201453,53,15,1,6,6936.0
13929,201503,54,15,1,6,27744.0
13930,201505,56,15,1,6,18972.0
13931,201506,57,15,1,6,4080.0
13932,201507,58,15,1,6,11016.0
13933,201508,59,15,1,6,6528.0
13934,201510,61,15,1,6,19992.0
13935,201511,62,15,1,6,7344.0
13936,201513,64,15,1,6,14688.0
13937,201515,66,15,1,6,7344.0
13938,201517,68,15,1,6,6120.0
13939,201519,70,15,1,6,7344.0
13940,201521,72,15,1,6,18360.0
13941,201522,73,15,1,6,2448.0
13942,201523,74,15,1,6,13464.0
13943,201525,76,15,1,6,9792.0
13944,201528,79,15,1,6,15504.0
13945,201530,81,15,1,6,7344.0
13946,201531,82,15,1,6,12240.0
13947,201533,84,15,1,6,6120.0
13948,201534,85,15,1,6,4896.0
13949,201536,87,15,1,6,1224.0
13950,201538,89,15,1,6,8976.0
13951,201539,90,15,1,6,4080.0
13952,201540,91,15,1,6,21216.0
13953,201541,92,15,1,6,2448.0
13954,201543,94,15,1,6,11832.0
13955,201544,95,15,1,6,20808.0
13956,201549,100,15,1,6,7344.0
13957,201550,101,15,1,6,7344.0
13958,201604,107,15,1,6,24480.0
13959,201606,109,15,1,6,2448.0
13960,201610,113,15,1,6,7344.0
13961,201611,114,15,1,6,11016.0
13962,201613,116,15,1,6,8160.0
13963,201615,118,15,1,6,4896.0
13964,201617,120,15,1,6,2448.0
13965,201620,123,15,1,6,9792.0
13966,201622,125,15,1,6,-408.0
13967,201625,128,15,1,6,2448.0
13968,201626,129,15,1,6,24072.0
13969,201631,134,15,1,6,2448.0
13970,201635,138,15,1,6,12240.0
13971,201636,139,15,1,6,4896.0
13972,201637,140,15,1,6,2448.0
13973,201639,142,15,1,6,12240.0
13974,201640,143,15,1,6,14688.0
13975,201644,147,15,1,6,4896.0
13976,201646,149,15,1,6,2448.0
13977,201648,151,15,1,6,4080.0
13978,201649,152,15,1,6,13464.0
13979,201651,154,15,1,6,10608.0
13980,201702,157,15,1,6,4896.0
13981,201706,161,15,1,6,18360.0
13982,201709,164,15,1,6,17136.0
13983,201712,167,15,1,6,14688.0
13984,201720,175,15,1,6,17136.0
13985,201721,176,15,1,6,2448.0
13986,201726,181,15,1,6,2448.0
13987,201727,182,15,1,6,15912.0
13988,201728,183,15,1,6,8160.0
13989,201403,3,15,1,2,4320.0
13990,201404,4,15,1,2,8640.0
13991,201405,5,15,1,2,4320.0
13992,201407,7,15,1,2,41472.0
13993,201408,8,15,1,2,2160.0
13994,201409,9,15,1,2,19440.0
13995,201410,10,15,1,2,8640.0
13996,201411,11,15,1,2,12960.0
13997,201412,12,15,1,2,4320.0
13998,201413,13,15,1,2,71280.0
13999,201414,14,15,1,2,19440.0
14000,201415,15,15,1,2,12960.0
14001,201416,16,15,1,2,34560.0
14002,201417,17,15,1,2,10800.0
14003,201418,18,15,1,2,32724.0
14004,201419,19,15,1,2,4320.0
14005,201421,21,15,1,2,8640.0
14006,201422,22,15,1,2,17280.0
14007,201425,25,15,1,2,19440.0
14008,201426,26,15,1,2,8640.0
14009,201427,27,15,1,2,-6156.0
14010,201428,28,15,1,2,43200.0
14011,201429,29,15,1,2,17280.0
14012,201431,31,15,1,2,49680.0
14013,201432,32,15,1,2,38880.0
14014,201433,33,15,1,2,2160.0
14015,201434,34,15,1,2,12960.0
14016,201436,36,15,1,2,28080.0
14017,201437,37,15,1,2,10800.0
14018,201438,38,15,1,2,4320.0
14019,201439,39,15,1,2,6480.0
14020,201440,40,15,1,2,6480.0
14021,201441,41,15,1,2,8640.0
14022,201442,42,15,1,2,4320.0
14023,201443,43,15,1,2,15120.0
14024,201444,44,15,1,2,10800.0
14025,201446,46,15,1,2,41148.0
14026,201447,47,15,1,2,12960.0
14027,201448,48,15,1,2,4320.0
14028,201449,49,15,1,2,21600.0
14029,201450,50,15,1,2,10692.0
14030,201451,51,15,1,2,6480.0
14031,201452,52,15,1,2,4320.0
14032,201503,54,15,1,2,28080.0
14033,201504,55,15,1,2,4320.0
14034,201505,56,15,1,2,14040.0
14035,201506,57,15,1,2,25920.0
14036,201507,58,15,1,2,4104.0
14037,201508,59,15,1,2,41040.0
14038,201510,61,15,1,2,12960.0
14039,201511,62,15,1,2,6480.0
14040,201512,63,15,1,2,4320.0
14041,201513,64,15,1,2,17280.0
14042,201514,65,15,1,2,6480.0
14043,201515,66,15,1,2,4320.0
14044,201517,68,15,1,2,28080.0
14045,201520,71,15,1,2,10800.0
14046,201522,73,15,1,2,21600.0
14047,201523,74,15,1,2,12960.0
14048,201525,76,15,1,2,15120.0
14049,201527,78,15,1,2,12960.0
14050,201528,79,15,1,2,41040.0
14051,201529,80,15,1,2,60480.0
14052,201530,81,15,1,2,12960.0
14053,201531,82,15,1,2,47520.0
14054,201533,84,15,1,2,21600.0
14055,201535,86,15,1,2,10800.0
14056,201536,87,15,1,2,2160.0
14057,201538,89,15,1,2,8640.0
14058,201539,90,15,1,2,6480.0
14059,201540,91,15,1,2,2160.0
14060,201541,92,15,1,2,25920.0
14061,201544,95,15,1,2,10800.0
14062,201546,97,15,1,2,6480.0
14063,201547,98,15,1,2,19440.0
14064,201550,101,15,1,2,23760.0
14065,201552,103,15,1,2,12960.0
14066,201603,106,15,1,2,54000.0
14067,201604,107,15,1,2,12960.0
14068,201606,109,15,1,2,10800.0
14069,201607,110,15,1,2,10584.0
14070,201608,111,15,1,2,32400.0
14071,201609,112,15,1,2,15120.0
14072,201610,113,15,1,2,19440.0
14073,201611,114,15,1,2,15120.0
14074,201612,115,15,1,2,2160.0
14075,201613,116,15,1,2,4320.0
14076,201614,117,15,1,2,10800.0
14077,201615,118,15,1,2,25920.0
14078,201616,119,15,1,2,8424.0
14079,201617,120,15,1,2,21600.0
14080,201618,121,15,1,2,5184.0
14081,201619,122,15,1,2,15120.0
14082,201620,123,15,1,2,8640.0
14083,201621,124,15,1,2,2160.0
14084,201622,125,15,1,2,4320.0
14085,201624,127,15,1,2,17280.0
14086,201625,128,15,1,2,25920.0
14087,201626,129,15,1,2,25920.0
14088,201627,130,15,1,2,38880.0
14089,201628,131,15,1,2,41040.0
14090,201629,132,15,1,2,12960.0
14091,201630,133,15,1,2,8640.0
14092,201631,134,15,1,2,32400.0
14093,201632,135,15,1,2,36720.0
14094,201633,136,15,1,2,9828.0
14095,201634,137,15,1,2,28080.0
14096,201635,138,15,1,2,58320.0
14097,201636,139,15,1,2,21600.0
14098,201637,140,15,1,2,17280.0
14099,201638,141,15,1,2,12960.0
14100,201639,142,15,1,2,-4320.0
14101,201640,143,15,1,2,-8640.0
14102,201641,144,15,1,2,4320.0
14103,201642,145,15,1,2,8640.0
14104,201643,146,15,1,2,4104.0
14105,201644,147,15,1,2,12960.0
14106,201645,148,15,1,2,2160.0
14107,201646,149,15,1,2,21600.0
14108,201647,150,15,1,2,15120.0
14109,201648,151,15,1,2,19440.0
14110,201649,152,15,1,2,10800.0
14111,201650,153,15,1,2,4320.0
14112,201651,154,15,1,2,4320.0
14113,201652,155,15,1,2,10800.0
14114,201653,156,15,1,2,2160.0
14115,201702,157,15,1,2,25920.0
14116,201703,158,15,1,2,8640.0
14117,201704,159,15,1,2,4104.0
14118,201705,160,15,1,2,18900.0
14119,201706,161,15,1,2,12960.0
14120,201707,162,15,1,2,15120.0
14121,201709,164,15,1,2,15120.0
14122,201710,165,15,1,2,10800.0
14123,201711,166,15,1,2,15120.0
14124,201712,167,15,1,2,30240.0
14125,201713,168,15,1,2,8640.0
14126,201714,169,15,1,2,8640.0
14127,201715,170,15,1,2,6480.0
14128,201716,171,15,1,2,2160.0
14129,201717,172,15,1,2,12960.0
14130,201718,173,15,1,2,8640.0
14131,201719,174,15,1,2,28080.0
14132,201720,175,15,1,2,19440.0
14133,201721,176,15,1,2,2160.0
14134,201722,177,15,1,2,15120.0
14135,201723,178,15,1,2,4320.0
14136,201726,181,15,1,2,10800.0
14137,201727,182,15,1,2,10800.0
14138,201728,183,15,1,2,25920.0
14139,201417,17,15,1,1,346.0
14140,201419,19,15,1,1,13840.0
14141,201437,37,15,1,1,13840.0
14142,201451,51,15,1,1,9688.0
14143,201541,92,15,1,1,2422.0
14144,201402,2,17,2,3,24920.0
14145,201403,3,17,2,3,10680.0
14146,201404,4,17,2,3,30260.0
14147,201405,5,17,2,3,48149.0
14148,201406,6,17,2,3,28480.0
14149,201407,7,17,2,3,78409.0
14150,201408,8,17,2,3,33820.0
14151,201409,9,17,2,3,56960.0
14152,201410,10,17,2,3,48060.0
14153,201411,11,17,2,3,62300.0
14154,201412,12,17,2,3,56960.0
14155,201413,13,17,2,3,74760.0
14156,201414,14,17,2,3,40940.0
14157,201415,15,17,2,3,85440.0
14158,201416,16,17,2,3,67729.0
14159,201417,17,17,2,3,74760.0
14160,201418,18,17,2,3,80100.0
14161,201419,19,17,2,3,28480.0
14162,201420,20,17,2,3,68886.0
14163,201421,21,17,2,3,133500.0
14164,201422,22,17,2,3,44500.0
14165,201423,23,17,2,3,23140.0
14166,201424,24,17,2,3,46280.0
14167,201425,25,17,2,3,72980.0
14168,201426,26,17,2,3,92293.0
14169,201427,27,17,2,3,30260.0
14170,201428,28,17,2,3,80189.0
14171,201429,29,17,2,3,160200.0
14172,201430,30,17,2,3,69420.0
14173,201431,31,17,2,3,48060.0
14174,201432,32,17,2,3,85440.0
14175,201433,33,17,2,3,101460.0
14176,201434,34,17,2,3,80189.0
14177,201435,35,17,2,3,99680.0
14178,201436,36,17,2,3,64080.0
14179,201437,37,17,2,3,45390.0
14180,201438,38,17,2,3,11570.0
14181,201439,39,17,2,3,30260.0
14182,201440,40,17,2,3,46280.0
14183,201441,41,17,2,3,80100.0
14184,201442,42,17,2,3,44500.0
14185,201443,43,17,2,3,64080.0
14186,201444,44,17,2,3,83660.0
14187,201445,45,17,2,3,24920.0
14188,201446,46,17,2,3,42720.0
14189,201447,47,17,2,3,71200.0
14190,201448,48,17,2,3,85440.0
14191,201449,49,17,2,3,85440.0
14192,201450,50,17,2,3,161980.0
14193,201451,51,17,2,3,97900.0
14194,201452,52,17,2,3,89000.0
14195,201453,53,17,2,3,165540.0
14196,201503,54,17,2,3,39160.0
14197,201504,55,17,2,3,53400.0
14198,201505,56,17,2,3,24920.0
14199,201506,57,17,2,3,37380.0
14200,201507,58,17,2,3,44500.0
14201,201508,59,17,2,3,35600.0
14202,201509,60,17,2,3,65860.0
14203,201510,61,17,2,3,8900.0
14204,201511,62,17,2,3,55180.0
14205,201512,63,17,2,3,58740.0
14206,201513,64,17,2,3,74760.0
14207,201514,65,17,2,3,72980.0
14208,201515,66,17,2,3,65860.0
14209,201516,67,17,2,3,30260.0
14210,201517,68,17,2,3,69420.0
14211,201518,69,17,2,3,81880.0
14212,201519,70,17,2,3,8900.0
14213,201520,71,17,2,3,28480.0
14214,201521,72,17,2,3,17800.0
14215,201522,73,17,2,3,37380.0
14216,201523,74,17,2,3,60520.0
14217,201524,75,17,2,3,32040.0
14218,201525,76,17,2,3,71200.0
14219,201526,77,17,2,3,153080.0
14220,201527,78,17,2,3,0.0
14221,201528,79,17,2,3,21360.0
14222,201529,80,17,2,3,19580.0
14223,201530,81,17,2,3,85440.0
14224,201531,82,17,2,3,103240.0
14225,201532,83,17,2,3,78320.0
14226,201533,84,17,2,3,17800.0
14227,201534,85,17,2,3,53400.0
14228,201535,86,17,2,3,89000.0
14229,201536,87,17,2,3,39160.0
14230,201537,88,17,2,3,5340.0
14231,201538,89,17,2,3,74760.0
14232,201540,91,17,2,3,19580.0
14233,201541,92,17,2,3,26700.0
14234,201542,93,17,2,3,39160.0
14235,201543,94,17,2,3,16020.0
14236,201544,95,17,2,3,53400.0
14237,201545,96,17,2,3,26700.0
14238,201546,97,17,2,3,106800.0
14239,201547,98,17,2,3,73069.0
14240,201548,99,17,2,3,85440.0
14241,201549,100,17,2,3,56960.0
14242,201550,101,17,2,3,56960.0
14243,201551,102,17,2,3,17978.0
14244,201552,103,17,2,3,158420.0
14245,201553,104,17,2,3,14240.0
14246,201603,106,17,2,3,49840.0
14247,201604,107,17,2,3,21449.0
14248,201606,109,17,2,3,74760.0
14249,201607,110,17,2,3,26700.0
14250,201608,111,17,2,3,56960.0
14251,201609,112,17,2,3,17800.0
14252,201610,113,17,2,3,42720.0
14253,201611,114,17,2,3,12460.0
14254,201612,115,17,2,3,67729.0
14255,201613,116,17,2,3,53400.0
14256,201614,117,17,2,3,19580.0
14257,201615,118,17,2,3,46280.0
14258,201616,119,17,2,3,33998.0
14259,201617,120,17,2,3,22695.0
14260,201618,121,17,2,3,56960.0
14261,201619,122,17,2,3,3560.0
14262,201620,123,17,2,3,53400.0
14263,201621,124,17,2,3,23140.0
14264,201622,125,17,2,3,26700.0
14265,201623,126,17,2,3,23140.0
14266,201624,127,17,2,3,58740.0
14267,201625,128,17,2,3,16020.0
14268,201626,129,17,2,3,53400.0
14269,201627,130,17,2,3,30260.0
14270,201628,131,17,2,3,19580.0
14271,201629,132,17,2,3,90780.0
14272,201630,133,17,2,3,108580.0
14273,201631,134,17,2,3,53400.0
14274,201632,135,17,2,3,90780.0
14275,201633,136,17,2,3,67640.0
14276,201634,137,17,2,3,19580.0
14277,201635,138,17,2,3,37380.0
14278,201636,139,17,2,3,48060.0
14279,201637,140,17,2,3,56960.0
14280,201638,141,17,2,3,39160.0
14281,201639,142,17,2,3,39160.0
14282,201640,143,17,2,3,19580.0
14283,201641,144,17,2,3,49840.0
14284,201642,145,17,2,3,19580.0
14285,201643,146,17,2,3,34354.0
14286,201644,147,17,2,3,16020.0
14287,201645,148,17,2,3,55180.0
14288,201646,149,17,2,3,56960.0
14289,201647,150,17,2,3,97900.0
14290,201648,151,17,2,3,69420.0
14291,201649,152,17,2,3,58740.0
14292,201650,153,17,2,3,48060.0
14293,201651,154,17,2,3,80100.0
14294,201652,155,17,2,3,39160.0
14295,201653,156,17,2,3,186900.0
14296,201702,157,17,2,3,28480.0
14297,201703,158,17,2,3,44500.0
14298,201704,159,17,2,3,118993.0
14299,201705,160,17,2,3,33820.0
14300,201706,161,17,2,3,83660.0
14301,201707,162,17,2,3,49840.0
14302,201708,163,17,2,3,44500.0
14303,201709,164,17,2,3,53400.0
14304,201710,165,17,2,3,58740.0
14305,201711,166,17,2,3,33820.0
14306,201712,167,17,2,3,131720.0
14307,201713,168,17,2,3,185120.0
14308,201714,169,17,2,3,48060.0
14309,201715,170,17,2,3,64080.0
14310,201716,171,17,2,3,83660.0
14311,201717,172,17,2,3,105020.0
14312,201718,173,17,2,3,26700.0
14313,201719,174,17,2,3,28480.0
14314,201720,175,17,2,3,142400.0
14315,201721,176,17,2,3,14240.0
14316,201722,177,17,2,3,51620.0
14317,201723,178,17,2,3,72980.0
14318,201724,179,17,2,3,51620.0
14319,201725,180,17,2,3,56960.0
14320,201726,181,17,2,3,83660.0
14321,201727,182,17,2,3,71200.0
14322,201728,183,17,2,3,92560.0
14323,201402,2,17,2,4,18048.0
14324,201403,3,17,2,4,3264.0
14325,201404,4,17,2,4,40704.0
14326,201405,5,17,2,4,67584.0
14327,201406,6,17,2,4,43488.0
14328,201407,7,17,2,4,72384.0
14329,201408,8,17,2,4,12672.0
14330,201409,9,17,2,4,88320.0
14331,201410,10,17,2,4,18048.0
14332,201411,11,17,2,4,104544.0
14333,201412,12,17,2,4,38016.0
14334,201413,13,17,2,4,28032.0
14335,201414,14,17,2,4,24864.0
14336,201415,15,17,2,4,61056.0
14337,201416,16,17,2,4,28032.0
14338,201417,17,17,2,4,29952.0
14339,201418,18,17,2,4,46464.0
14340,201419,19,17,2,4,24960.0
14341,201420,20,17,2,4,25344.0
14342,201421,21,17,2,4,38784.0
14343,201422,22,17,2,4,53568.0
14344,201423,23,17,2,4,18432.0
14345,201424,24,17,2,4,30720.0
14346,201425,25,17,2,4,39744.0
14347,201426,26,17,2,4,80640.0
14348,201427,27,17,2,4,15360.0
14349,201428,28,17,2,4,24960.0
14350,201429,29,17,2,4,55680.0
14351,201430,30,17,2,4,78720.0
14352,201431,31,17,2,4,41088.0
14353,201432,32,17,2,4,57984.0
14354,201433,33,17,2,4,41088.0
14355,201434,34,17,2,4,28800.0
14356,201435,35,17,2,4,56640.0
14357,201436,36,17,2,4,42624.0
14358,201437,37,17,2,4,40512.0
14359,201438,38,17,2,4,12672.0
14360,201439,39,17,2,4,29568.0
14361,201440,40,17,2,4,33792.0
14362,201441,41,17,2,4,88896.0
14363,201442,42,17,2,4,54912.0
14364,201443,43,17,2,4,15840.0
14365,201444,44,17,2,4,38016.0
14366,201445,45,17,2,4,15744.0
14367,201446,46,17,2,4,47904.0
14368,201447,47,17,2,4,35904.0
14369,201448,48,17,2,4,55488.0
14370,201449,49,17,2,4,59520.0
14371,201450,50,17,2,4,113088.0
14372,201451,51,17,2,4,37824.0
14373,201452,52,17,2,4,48768.0
14374,201453,53,17,2,4,19968.0
14375,201503,54,17,2,4,27648.0
14376,201504,55,17,2,4,19584.0
14377,201505,56,17,2,4,30720.0
14378,201506,57,17,2,4,14592.0
14379,201507,58,17,2,4,42240.0
14380,201508,59,17,2,4,71040.0
14381,201509,60,17,2,4,68736.0
14382,201510,61,17,2,4,4608.0
14383,201511,62,17,2,4,47232.0
14384,201512,63,17,2,4,50304.0
14385,201513,64,17,2,4,48384.0
14386,201514,65,17,2,4,46080.0
14387,201515,66,17,2,4,74112.0
14388,201516,67,17,2,4,17664.0
14389,201517,68,17,2,4,57600.0
14390,201518,69,17,2,4,47616.0
14391,201519,70,17,2,4,7680.0
14392,201520,71,17,2,4,40704.0
14393,201521,72,17,2,4,24000.0
14394,201522,73,17,2,4,32256.0
14395,201523,74,17,2,4,14592.0
14396,201524,75,17,2,4,11904.0
14397,201525,76,17,2,4,49920.0
14398,201526,77,17,2,4,43776.0
14399,201527,78,17,2,4,36864.0
14400,201528,79,17,2,4,35328.0
14401,201529,80,17,2,4,42240.0
14402,201530,81,17,2,4,45312.0
14403,201531,82,17,2,4,68352.0
14404,201532,83,17,2,4,21504.0
14405,201534,85,17,2,4,48000.0
14406,201535,86,17,2,4,32544.0
14407,201536,87,17,2,4,35712.0
14408,201537,88,17,2,4,13056.0
14409,201538,89,17,2,4,89088.0
14410,201539,90,17,2,4,4608.0
14411,201540,91,17,2,4,8448.0
14412,201541,92,17,2,4,9984.0
14413,201542,93,17,2,4,15648.0
14414,201543,94,17,2,4,22272.0
14415,201544,95,17,2,4,25344.0
14416,201545,96,17,2,4,33024.0
14417,201546,97,17,2,4,74112.0
14418,201547,98,17,2,4,52992.0
14419,201548,99,17,2,4,35328.0
14420,201549,100,17,2,4,79488.0
14421,201550,101,17,2,4,67200.0
14422,201551,102,17,2,4,49248.0
14423,201552,103,17,2,4,102144.0
14424,201553,104,17,2,4,22272.0
14425,201603,106,17,2,4,50688.0
14426,201604,107,17,2,4,52800.0
14427,201605,108,17,2,4,1920.0
14428,201606,109,17,2,4,94848.0
14429,201607,110,17,2,4,22272.0
14430,201608,111,17,2,4,33408.0
14431,201609,112,17,2,4,11520.0
14432,201610,113,17,2,4,37632.0
14433,201611,114,17,2,4,5376.0
14434,201612,115,17,2,4,39552.0
14435,201613,116,17,2,4,86208.0
14436,201614,117,17,2,4,5376.0
14437,201615,118,17,2,4,62976.0
14438,201616,119,17,2,4,17184.0
14439,201617,120,17,2,4,46848.0
14440,201618,121,17,2,4,74112.0
14441,201619,122,17,2,4,8448.0
14442,201620,123,17,2,4,29568.0
14443,201621,124,17,2,4,25728.0
14444,201622,125,17,2,4,71040.0
14445,201623,126,17,2,4,10368.0
14446,201624,127,17,2,4,83328.0
14447,201625,128,17,2,4,10368.0
14448,201626,129,17,2,4,49728.0
14449,201627,130,17,2,4,26880.0
14450,201628,131,17,2,4,29952.0
14451,201629,132,17,2,4,66624.0
14452,201630,133,17,2,4,68544.0
14453,201631,134,17,2,4,45888.0
14454,201632,135,17,2,4,59904.0
14455,201633,136,17,2,4,53472.0
14456,201634,137,17,2,4,14688.0
14457,201635,138,17,2,4,24576.0
14458,201636,139,17,2,4,49344.0
14459,201637,140,17,2,4,86400.0
14460,201638,141,17,2,4,47616.0
14461,201639,142,17,2,4,94080.0
14462,201640,143,17,2,4,21504.0
14463,201641,144,17,2,4,61056.0
14464,201642,145,17,2,4,18816.0
14465,201643,146,17,2,4,35232.0
14466,201644,147,17,2,4,3456.0
14467,201645,148,17,2,4,80064.0
14468,201646,149,17,2,4,26496.0
14469,201647,150,17,2,4,72000.0
14470,201648,151,17,2,4,29184.0
14471,201649,152,17,2,4,74112.0
14472,201650,153,17,2,4,51840.0
14473,201651,154,17,2,4,54048.0
14474,201652,155,17,2,4,19584.0
14475,201653,156,17,2,4,26496.0
14476,201702,157,17,2,4,28992.0
14477,201703,158,17,2,4,25344.0
14478,201704,159,17,2,4,274560.0
14479,201705,160,17,2,4,46080.0
14480,201706,161,17,2,4,110592.0
14481,201707,162,17,2,4,49728.0
14482,201708,163,17,2,4,41472.0
14483,201709,164,17,2,4,43008.0
14484,201710,165,17,2,4,91008.0
14485,201711,166,17,2,4,38784.0
14486,201712,167,17,2,4,198528.0
14487,201713,168,17,2,4,198912.0
14488,201714,169,17,2,4,42240.0
14489,201715,170,17,2,4,58368.0
14490,201716,171,17,2,4,392448.0
14491,201717,172,17,2,4,218304.0
14492,201718,173,17,2,4,150912.0
14493,201719,174,17,2,4,76032.0
14494,201720,175,17,2,4,185472.0
14495,201721,176,17,2,4,123264.0
14496,201722,177,17,2,4,176064.0
14497,201723,178,17,2,4,165312.0
14498,201724,179,17,2,4,119040.0
14499,201725,180,17,2,4,150528.0
14500,201726,181,17,2,4,147840.0
14501,201727,182,17,2,4,52224.0
14502,201728,183,17,2,4,113280.0
14503,201402,2,17,2,5,15200.0
14504,201403,3,17,2,5,34200.0
14505,201404,4,17,2,5,34960.0
14506,201405,5,17,2,5,107920.0
14507,201406,6,17,2,5,34960.0
14508,201407,7,17,2,5,78356.0
14509,201408,8,17,2,5,38000.0
14510,201409,9,17,2,5,81320.0
14511,201410,10,17,2,5,36480.0
14512,201411,11,17,2,5,67640.0
14513,201412,12,17,2,5,95000.0
14514,201413,13,17,2,5,58520.0
14515,201414,14,17,2,5,37240.0
14516,201415,15,17,2,5,98800.0
14517,201416,16,17,2,5,60040.0
14518,201417,17,17,2,5,71440.0
14519,201418,18,17,2,5,41040.0
14520,201419,19,17,2,5,47880.0
14521,201420,20,17,2,5,33440.0
14522,201421,21,17,2,5,72960.0
14523,201422,22,17,2,5,34960.0
14524,201423,23,17,2,5,25840.0
14525,201424,24,17,2,5,40280.0
14526,201425,25,17,2,5,92720.0
14527,201426,26,17,2,5,107920.0
14528,201427,27,17,2,5,35720.0
14529,201428,28,17,2,5,66918.0
14530,201429,29,17,2,5,103360.0
14531,201430,30,17,2,5,63080.0
14532,201431,31,17,2,5,94240.0
14533,201432,32,17,2,5,78280.0
14534,201433,33,17,2,5,91960.0
14535,201434,34,17,2,5,43358.0
14536,201435,35,17,2,5,71440.0
14537,201436,36,17,2,5,94240.0
14538,201437,37,17,2,5,90440.0
14539,201438,38,17,2,5,88160.0
14540,201439,39,17,2,5,70680.0
14541,201440,40,17,2,5,66120.0
14542,201441,41,17,2,5,136040.0
14543,201442,42,17,2,5,60040.0
14544,201443,43,17,2,5,32680.0
14545,201444,44,17,2,5,124640.0
14546,201445,45,17,2,5,10640.0
14547,201446,46,17,2,5,47880.0
14548,201447,47,17,2,5,95760.0
14549,201448,48,17,2,5,78280.0
14550,201449,49,17,2,5,108680.0
14551,201450,50,17,2,5,232560.0
14552,201451,51,17,2,5,183920.0
14553,201452,52,17,2,5,180880.0
14554,201453,53,17,2,5,119320.0
14555,201503,54,17,2,5,33440.0
14556,201504,55,17,2,5,62966.0
14557,201505,56,17,2,5,42560.0
14558,201506,57,17,2,5,29640.0
14559,201507,58,17,2,5,69540.0
14560,201508,59,17,2,5,106400.0
14561,201509,60,17,2,5,74480.0
14562,201510,61,17,2,5,52440.0
14563,201511,62,17,2,5,79040.0
14564,201512,63,17,2,5,126160.0
14565,201513,64,17,2,5,72960.0
14566,201514,65,17,2,5,87400.0
14567,201515,66,17,2,5,146680.0
14568,201516,67,17,2,5,86640.0
